club_id,article_id,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07
12905973,6200508,0,276,275,0,0,0,0,0,0,0,0,0,0,0
30647991,14596,0,42,0,0,0,0,0,0,0,0,0,0,0,0
17697338,30381,0,3,3,0,0,0,0,0,0,0,0,0,0,0
24940962,4178,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24660992,2336453,0,0,0,0,0,0,146,193,0,0,0,0,0,0
29794410,201171,0,0,0,0,0,0,44,38,0,0,0,0,0,0
27756115,85818,0,0,0,0,0,0,82,109,0,0,0,0,0,0
24660992,2324561,0,0,0,0,0,0,140,0,0,0,0,0,0,0
24660992,2336567,0,0,0,0,0,0,201,269,0,0,0,0,0,0
12905973,6254790,0,0,0,0,0,0,1108,0,0,0,0,0,0,0
24095040,757039,0,0,0,0,0,0,728,0,0,0,0,0,0,0
30974274,29623,0,0,0,0,0,0,32,23,0,0,0,0,0,0
24660992,2331863,0,0,0,0,0,0,516,141,0,0,0,0,0,0
24621251,1703225,0,0,0,0,0,0,324,242,0,0,0,0,0,0
30974274,29322,0,0,0,0,0,0,33,13,0,0,0,0,0,0
27097063,154552,0,0,0,0,0,0,3,4,0,0,0,0,0,0
24660992,2371837,0,0,0,0,0,0,0,0,0,225,8,0,0,0
24621251,1718105,0,0,0,0,0,0,0,0,0,600,72,0,0,0
29496362,9470,0,0,0,0,0,0,0,0,0,18,0,0,0,0
31329479,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31125547,158,0,0,0,0,0,14,0,0,0,0,0,0,0,0
20682796,17861,0,0,0,0,0,537,20,0,0,0,0,0,0,0
30191228,5561,0,0,0,0,0,3,1,0,0,0,0,0,0,0
22681220,4237,0,0,0,0,0,25,12,0,0,0,0,0,0,0
22862667,554940,0,0,0,0,0,204,132,0,0,0,0,0,0,0
25082827,7075,0,0,0,0,0,7,3,0,0,0,0,0,0,0
12905973,6252450,0,0,0,0,0,0,224,0,0,0,0,0,0,0
10100874,337209,0,0,0,0,0,0,5,26,0,0,0,0,0,0
29362339,84879,0,0,0,0,0,0,369,663,0,0,0,0,0,0
18496353,3430,0,0,0,0,0,0,39,1,0,0,0,0,0,0
17697338,36796,0,0,0,0,0,0,1,6,0,0,0,0,0,0
24161771,31881,0,0,0,0,0,0,23,0,0,0,0,0,0,0
12567918,60542,0,0,0,0,0,0,50,0,0,0,0,0,0,0
18947600,5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24161771,31878,0,0,0,0,0,0,13,0,0,0,0,0,0,0
24660992,2325151,0,0,0,0,0,0,1539,0,0,0,0,0,0,0
12567918,60547,0,0,0,0,0,0,23,0,0,0,0,0,0,0
10100874,337199,0,0,0,0,0,0,13,81,0,0,0,0,0,0
12567918,60543,0,0,0,0,0,0,89,0,0,0,0,0,0,0
24558872,2998,0,0,0,0,0,0,20,1,0,0,0,0,0,0
18947600,5410,0,0,0,0,0,0,5,2,0,0,0,0,0,0
24161771,31882,0,0,0,0,0,0,7,0,0,0,0,0,0,0
24660992,2331856,0,0,0,0,0,0,139,39,0,0,0,0,0,0
24161771,31879,0,0,0,0,0,0,60,0,0,0,0,0,0,0
15754634,7542799,0,0,0,0,0,0,331,0,0,0,0,0,0,0
19180393,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18824112,1045654,0,62,63,0,0,0,0,0,0,0,0,0,0,0
14435163,932603,0,111,0,0,0,0,0,0,0,0,0,0,0,0
21600445,249143,0,252,119,0,0,0,0,0,0,0,0,0,0,0
24660992,2267068,0,322,280,0,0,0,0,0,0,0,0,0,0,0
11833155,2451891,0,74,16,0,0,0,0,0,0,0,0,0,0,0
12905973,6196288,0,1497,250,0,0,0,0,0,0,0,0,0,0,0
24382523,1451050,0,375,176,0,0,0,0,0,0,0,0,0,0,0
10505621,1433808,0,475,18,0,0,0,0,0,0,0,0,0,0,0
24821657,185,0,33,42,0,0,0,0,0,0,0,0,0,0,0
28309579,201774,0,678,0,0,0,0,0,0,0,0,0,0,0,0
24660992,2265089,0,754,303,0,0,0,0,0,0,0,0,0,0,0
11833155,2455807,0,11,144,0,0,0,0,0,0,0,0,0,0,0
12877516,477071,0,155,26,0,0,0,0,0,0,0,0,0,0,0
24660992,2262015,0,704,26,0,0,0,0,0,0,0,0,0,0,0
12905973,6191419,0,298,0,0,0,0,0,0,0,0,0,0,0,0
20154241,226501,0,197,110,0,0,0,0,0,0,0,0,0,0,0
24660992,2268221,0,589,785,0,0,0,0,0,0,0,0,0,0,0
12905973,6197654,0,312,103,0,0,0,0,0,0,0,0,0,0,0
24660992,2267281,0,341,296,0,0,0,0,0,0,0,0,0,0,0
20154241,226834,0,54,321,0,0,0,0,0,0,0,0,0,0,0
24660992,2316679,0,0,0,0,0,262,56,0,0,0,0,0,0,0
24660992,2312459,0,0,0,0,0,98,0,0,0,0,0,0,0,0
11833155,2478796,0,0,0,0,0,371,0,0,0,0,0,0,0,0
24660992,2322097,0,0,0,0,0,93,230,0,0,0,0,0,0,0
24095040,753066,0,0,0,0,0,1691,0,0,0,0,0,0,0,0
24660992,2319851,0,0,0,0,0,94,71,0,0,0,0,0,0,0
24660992,2321837,0,0,0,0,0,33,84,0,0,0,0,0,0,0
24524198,128731,0,0,0,0,0,65,0,0,0,0,0,0,0,0
24660992,2314993,0,0,0,0,0,141,5,0,0,0,0,0,0,0
24660992,2379173,0,0,0,0,0,0,0,0,0,27,351,0,0,0
29367967,45890,0,0,0,0,0,0,0,0,0,34,5,0,0,0
11121149,1058732,0,0,0,0,0,0,0,0,0,31,23,0,0,0
11121149,1056186,0,0,0,0,0,0,0,0,0,38,0,0,0,0
27097063,161889,0,0,0,0,0,0,0,0,0,72,0,0,0,0
22681220,5369,0,0,0,0,0,0,0,0,0,25,1,0,0,0
19861665,49444,0,0,0,0,0,0,0,0,0,457,182,0,0,0
10100874,339270,0,0,0,0,0,0,0,0,0,64,8,0,0,0
12905973,6290488,0,0,0,0,0,0,0,0,0,255,43,0,0,0
27097063,163414,0,0,0,0,0,0,0,0,0,54,22,0,0,0
31414620,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0
30647991,16285,0,0,0,0,0,0,0,0,0,21,21,0,0,0
24660992,2378397,0,0,0,0,0,0,0,0,0,116,424,0,0,0
30647991,16262,0,0,0,0,0,0,0,0,0,2,2,0,0,0
24660992,2378305,0,0,0,0,0,0,0,0,0,103,376,0,0,0
24660992,2360579,0,0,0,0,0,0,0,0,178,84,0,0,0,0
24095040,763691,0,0,0,0,0,0,0,0,104,18,0,0,0,0
24660992,2354390,0,0,0,0,0,0,0,0,589,0,0,0,0,0
24660992,2262752,0,2611,313,0,0,0,0,0,0,0,0,0,0,0
24660992,2264731,0,2218,739,0,0,0,0,0,0,0,0,0,0,0
11833155,2454095,0,71,62,0,0,0,0,0,0,0,0,0,0,0
12905973,6195679,0,359,28,0,0,0,0,0,0,0,0,0,0,0
24660992,2268233,0,700,934,0,0,0,0,0,0,0,0,0,0,0
11833155,2449821,0,54,0,0,0,0,0,0,0,0,0,0,0,0
24821657,177,0,112,0,0,0,0,0,0,0,0,0,0,0,0
24821657,186,0,8,46,0,0,0,0,0,0,0,0,0,0,0
14911692,326388,0,495,0,0,0,0,0,0,0,0,0,0,0,0
11833155,2452636,0,109,43,0,0,0,0,0,0,0,0,0,0,0
24821657,179,0,84,0,0,0,0,0,0,0,0,0,0,0,0
24821657,175,0,89,0,0,0,0,0,0,0,0,0,0,0,0
12905973,6200296,0,106,106,0,0,0,0,0,0,0,0,0,0,0
12905973,6192563,0,755,0,0,0,0,0,0,0,0,0,0,0,0
24821657,180,0,62,2,0,0,0,0,0,0,0,0,0,0,0
24821657,183,0,102,65,0,0,0,0,0,0,0,0,0,0,0
12905973,6193596,0,1073,0,0,0,0,0,0,0,0,0,0,0,0
12905973,6192040,0,466,0,0,0,0,0,0,0,0,0,0,0,0
24660992,2264259,0,444,121,0,0,0,0,0,0,0,0,0,0,0
24821657,182,0,60,21,0,0,0,0,0,0,0,0,0,0,0
22862667,533464,0,87,19,0,0,0,0,0,0,0,0,0,0,0
24660992,2266488,0,797,516,0,0,0,0,0,0,0,0,0,0,0
24660992,2256506,0,298,0,0,0,0,0,0,0,0,0,0,0,0
24660992,2257536,0,245,0,0,0,0,0,0,0,0,0,0,0,0
24621251,1674474,0,243,135,0,0,0,0,0,0,0,0,0,0,0
15579944,1789664,0,534,347,0,0,0,0,0,0,0,0,0,0,0
18824112,1044874,0,329,90,0,0,0,0,0,0,0,0,0,0,0
24660992,2258197,0,585,0,0,0,0,0,0,0,0,0,0,0,0
19476767,843824,0,173,47,0,0,0,0,0,0,0,0,0,0,0
24095040,737325,0,1468,0,0,0,0,0,0,0,0,0,0,0,0
24621251,1701767,0,0,0,0,0,0,513,112,0,0,0,0,0,0
12905973,6260920,0,0,0,0,0,0,181,157,0,0,0,0,0,0
24095040,758758,0,0,0,0,0,0,595,792,0,0,0,0,0,0
24660992,2332231,0,0,0,0,0,0,246,83,0,0,0,0,0,0
30974274,37237,0,0,0,0,0,0,0,0,0,6,83,0,0,0
12905973,6286884,0,0,0,0,0,0,0,0,0,684,0,0,0,0
24660992,2367683,0,0,0,0,0,0,0,0,0,105,0,0,0,0
12905973,6285776,0,0,0,0,0,0,0,0,0,1183,0,0,0,0
27756115,94995,0,0,0,0,0,0,0,0,0,0,0,0,0,745
24095040,780668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11262350,46044501,0,0,0,0,0,0,0,0,0,0,0,0,0,139
24660992,2413370,0,0,0,0,0,0,0,0,0,0,0,0,0,191
18824112,1078671,0,0,0,0,0,0,0,0,0,0,0,0,0,186
24660992,2423342,0,0,0,0,0,0,0,0,0,0,0,0,0,40
12905973,6324586,0,0,0,0,0,0,0,0,0,0,0,0,0,241
24660992,2412890,0,0,0,0,0,0,0,0,0,0,0,0,0,167
24660992,2414779,0,0,0,0,0,0,0,0,0,0,0,0,0,105
12905973,6330938,0,0,0,0,0,0,0,0,0,0,0,0,0,37
25273665,1291413,0,0,0,0,0,0,0,0,0,0,0,0,0,29
31159112,3993,0,0,0,0,0,0,0,0,0,0,0,0,0,74
12730407,5657345,0,0,0,0,0,0,0,0,0,0,149,0,0,0
24502148,44721,0,0,0,0,0,0,0,0,0,0,63,0,0,0
30290379,11556,0,0,0,0,0,0,0,0,0,0,91,36,0,0
30290379,11581,0,0,0,0,0,0,0,0,0,0,51,68,0,0
24524198,133550,0,0,0,0,0,0,0,0,0,0,66,14,0,0
24524198,133205,0,0,0,0,0,0,0,0,0,0,34,0,0,0
24524198,134446,0,0,0,0,0,0,0,0,0,0,0,84,0,0
29496362,9728,0,0,0,0,0,0,0,0,0,0,0,20,0,0
24524198,134725,0,0,0,0,0,0,0,0,0,0,0,72,25,0
29496362,9748,0,0,0,0,0,0,0,0,0,0,0,24,0,0
24821657,205,0,0,0,75,6,0,0,0,0,0,0,0,0,0
24821657,204,0,0,0,44,2,0,0,0,0,0,0,0,0,0
24821657,200,0,0,0,31,0,0,0,0,0,0,0,0,0,0
12905973,6223965,0,0,0,133,98,0,0,0,0,0,0,0,0,0
24821657,210,0,0,0,18,32,0,0,0,0,0,0,0,0,0
18824112,1051968,0,0,0,33,424,0,0,0,0,0,0,0,0,0
24821657,211,0,0,0,2,30,0,0,0,0,0,0,0,0,0
24821657,203,0,0,0,39,0,0,0,0,0,0,0,0,0,0
24660992,2285801,0,0,0,769,0,0,0,0,0,0,0,0,0,0
24095040,746775,0,0,0,631,350,0,0,0,0,0,0,0,0,0
12905973,6217478,0,0,0,484,0,0,0,0,0,0,0,0,0,0
12905973,6217668,0,0,0,736,0,0,0,0,0,0,0,0,0,0
11833155,2464929,0,0,0,259,0,0,0,0,0,0,0,0,0,0
11833155,2469958,0,0,0,137,503,0,0,0,0,0,0,0,0,0
22862667,541690,0,0,0,350,0,0,0,0,0,0,0,0,0,0
12905973,6224570,0,0,0,288,288,0,0,0,0,0,0,0,0,0
24660992,2296094,0,0,0,20,119,0,0,0,0,0,0,0,0,0
11833155,2469036,0,0,0,308,309,0,0,0,0,0,0,0,0,0
11833155,2466065,0,0,0,228,0,0,0,0,0,0,0,0,0,0
11833155,2466219,0,0,0,163,0,0,0,0,0,0,0,0,0,0
18824112,1069695,0,0,0,0,0,0,0,0,0,0,115,0,0,0
20091703,2213049,0,0,0,0,0,0,0,0,0,0,409,0,0,0
30792886,30485,0,0,0,0,0,0,0,0,0,0,19,4,0,0
24524198,133768,0,0,0,0,0,0,0,0,0,0,434,281,0,0
24660992,2384983,0,0,0,0,0,0,0,0,0,0,94,25,0,0
30412847,427,0,0,0,0,0,0,0,0,0,0,13,9,0,0
24660992,2388176,0,0,0,0,0,0,0,0,0,0,168,169,0,0
30867744,571651,0,0,0,0,0,0,0,0,0,0,5,0,0,0
28309579,214765,0,0,0,0,0,0,0,0,0,0,402,161,0,0
12905973,6299276,0,0,0,0,0,0,0,0,0,0,582,70,0,0
24660992,2382576,0,0,0,0,0,0,0,0,0,0,274,0,0,0
24095040,768512,0,0,0,0,0,0,0,0,0,0,1284,0,0,0
29453879,90772,0,0,0,0,0,0,52,0,0,0,0,0,0,0
24821657,274,0,0,0,0,0,0,0,0,0,29,0,0,0,0
15194989,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10050813,37997061,0,0,0,0,0,0,0,0,0,564,189,0,0,0
12905973,6289531,0,0,0,0,0,0,0,0,0,471,17,0,0,0
24660992,2368810,0,0,0,0,0,0,0,0,0,378,0,0,0,0
24660992,2379089,0,0,0,0,0,0,0,0,0,14,184,0,0,0
24821657,280,0,0,0,0,0,0,0,0,0,22,9,0,0,0
24821657,281,0,0,0,0,0,0,0,0,0,16,14,0,0,0
24660992,2376531,0,0,0,0,0,0,0,0,0,521,452,0,0,0
24660992,2371111,0,0,0,0,0,0,0,0,0,93,0,0,0,0
24660992,2374679,0,0,0,0,0,0,0,0,0,705,282,0,0,0
24660992,2373758,0,0,0,0,0,0,0,0,0,301,81,0,0,0
24660992,2374525,0,0,0,0,0,0,0,0,0,177,71,0,0,0
22457457,107914,0,0,0,0,0,0,0,0,0,396,131,0,0,0
24660992,2370753,0,0,0,0,0,0,0,0,0,4601,0,0,0,0
31318083,179,0,0,0,0,0,18,32,0,0,0,0,0,0,0
12567918,60139,0,0,0,0,0,11,2,0,0,0,0,0,0,0
23877303,1769,0,0,0,0,0,7,4,0,0,0,0,0,0,0
28099101,6977,0,0,0,0,0,3,7,0,0,0,0,0,0,0
12026840,4922783,0,0,0,0,0,167,419,0,0,0,0,0,0,0
24161771,31466,0,0,0,0,0,3,3,0,0,0,0,0,0,0
27756115,84120,0,0,0,0,0,5,2,0,0,0,0,0,0,0
12905973,6247137,0,0,0,0,0,15,8,0,0,0,0,0,0,0
30044111,765,0,0,0,0,0,1,1,0,0,0,0,0,0,0
31125547,548,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11397348,72463,0,0,0,0,0,1,8,0,0,0,0,0,0,0
20635410,179874,0,0,0,0,0,5,1,0,0,0,0,0,0,0
16555151,26350,0,0,0,0,0,9,0,0,0,0,0,0,0,0
15630388,798,0,6,16,0,0,0,0,0,0,0,0,0,0,0
29496362,8457,0,46,0,0,0,0,0,0,0,0,0,0,0,0
31142888,535,0,16,27,0,0,0,0,0,0,0,0,0,0,0
29715312,1541,0,96,33,0,0,0,0,0,0,0,0,0,0,0
13886818,13515,0,2,29,0,0,0,0,0,0,0,0,0,0,0
13886818,13463,0,48,0,0,0,0,0,0,0,0,0,0,0,0
13886818,13453,0,221,0,0,0,0,0,0,0,0,0,0,0,0
24161771,27122,0,60,5,0,0,0,0,0,0,0,0,0,0,0
13886818,13472,0,83,10,0,0,0,0,0,0,0,0,0,0,0
16635819,827,0,37,0,0,0,0,0,0,0,0,0,0,0,0
16635819,852,0,37,6,0,0,0,0,0,0,0,0,0,0,0
17697338,28958,0,101,0,0,0,0,0,0,0,0,0,0,0,0
24660992,2264321,0,6053,1651,0,0,0,0,0,0,0,0,0,0,0
10050813,37850031,0,0,0,0,0,0,198,54,0,0,0,0,0,0
11833155,2488809,0,0,0,0,0,0,794,688,0,0,0,0,0,0
27097063,153893,0,0,0,0,0,0,249,99,0,0,0,0,0,0
24660992,2330995,0,0,0,0,0,0,397,86,0,0,0,0,0,0
24660992,2335041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18496353,3457,0,0,0,0,0,0,59,12,0,0,0,0,0,0
24821657,237,0,0,0,0,0,0,66,0,0,0,0,0,0,0
24821657,241,0,0,0,0,0,0,71,0,0,0,0,0,0,0
20154241,231986,0,0,0,0,0,0,40,5,0,0,0,0,0,0
24821657,244,0,0,0,0,0,0,81,18,0,0,0,0,0,0
24382523,1475027,0,0,0,0,0,0,19,9,0,0,0,0,0,0
27756115,85331,0,0,0,0,0,0,523,114,0,0,0,0,0,0
18496353,3572,0,0,0,0,0,0,2,27,0,0,0,0,0,0
27097063,153266,0,0,0,0,0,0,401,31,0,0,0,0,0,0
11427205,555492,0,0,0,0,0,0,200,81,0,0,0,0,0,0
12905973,6261595,0,0,0,0,0,0,436,436,0,0,0,0,0,0
24660992,2335689,0,0,0,0,0,0,103,89,0,0,0,0,0,0
31329479,120,0,0,0,0,0,0,94,0,0,0,0,0,0,0
24821657,245,0,0,0,0,0,0,80,32,0,0,0,0,0,0
12905973,6255673,0,0,0,0,0,0,861,0,0,0,0,0,0,0
24821657,243,0,0,0,0,0,0,135,5,0,0,0,0,0,0
24821657,236,0,0,0,0,0,0,56,0,0,0,0,0,0,0
27756115,85661,0,0,0,0,0,0,101,75,0,0,0,0,0,0
12905973,6255397,0,0,0,0,0,0,446,0,0,0,0,0,0,0
12905973,6252374,0,0,0,0,0,0,505,0,0,0,0,0,0,0
24095040,757859,0,0,0,0,0,0,622,169,0,0,0,0,0,0
24821657,242,0,0,0,0,0,0,186,0,0,0,0,0,0,0
24821657,247,0,0,0,0,0,0,19,35,0,0,0,0,0,0
24660992,2325534,0,0,0,0,0,0,589,0,0,0,0,0,0,0
27055079,270283,0,0,0,0,0,0,525,0,0,0,0,0,0,0
10211896,698760,0,0,0,0,0,0,0,0,0,11,15,0,0,0
31159112,2541,0,0,0,0,0,0,0,0,0,49,123,0,0,0
17149780,1029305,0,0,0,0,0,0,0,0,0,89,0,0,0,0
13680385,241535,0,0,0,0,0,0,0,0,0,25,4,0,0,0
14819076,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20024373,7039,0,0,0,0,0,0,0,0,0,2,0,0,0,0
24660992,2322668,0,0,0,0,0,296,1083,0,0,0,0,0,0,0
21822361,99215,0,0,0,0,0,14,35,0,0,0,0,0,0,0
24095040,752902,0,0,0,0,0,426,0,0,0,0,0,0,0,0
22681220,4233,0,0,0,0,0,33,14,0,0,0,0,0,0,0
12905973,6245027,0,0,0,0,0,362,79,0,0,0,0,0,0,0
18103359,15677,0,0,0,0,0,78,0,0,0,0,0,0,0,0
13886818,13714,0,0,0,0,0,198,65,0,0,0,0,0,0,0
28202786,3818,0,0,0,0,0,50,89,0,0,0,0,0,0,0
12905973,6246205,0,0,0,0,0,109,43,0,0,0,0,0,0,0
17157963,197445,0,0,0,0,0,38,21,0,0,0,0,0,0,0
11833155,2477257,0,0,0,0,0,185,0,0,0,0,0,0,0,0
13276223,7621188,0,0,0,0,0,246,0,0,0,0,0,0,0,0
12905973,6250170,0,0,0,0,0,112,411,0,0,0,0,0,0,0
31004171,184,0,0,0,0,0,11,7,0,0,0,0,0,0,0
24821657,232,0,0,0,0,0,12,17,0,0,0,0,0,0,0
31304146,3216,0,0,0,0,0,31,0,0,0,0,0,0,0,0
30622916,1428,0,0,0,0,0,2,12,0,0,0,0,0,0,0
30622916,1426,0,0,0,0,0,82,13,0,0,0,0,0,0,0
24095040,753207,0,0,0,0,0,192,7,0,0,0,0,0,0,0
24940962,4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28309579,207821,0,0,0,0,0,91,164,0,0,0,0,0,0,0
24940962,4108,0,0,0,0,0,1,5,0,0,0,0,0,0,0
24940962,3991,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30974274,25139,0,0,0,0,0,101,0,0,0,0,0,0,0,0
18496353,2615,0,0,0,86,0,0,0,0,0,0,0,0,0,0
11833155,2468175,0,0,0,67,38,0,0,0,0,0,0,0,0,0
24660992,2289245,0,0,0,1101,85,0,0,0,0,0,0,0,0,0
20154241,228340,0,0,0,486,59,0,0,0,0,0,0,0,0,0
24660992,2290957,0,0,0,132,44,0,0,0,0,0,0,0,0,0
24095040,746605,0,0,0,147,68,0,0,0,0,0,0,0,0,0
24095040,746174,0,0,0,285,34,0,0,0,0,0,0,0,0,0
12905973,6222683,0,0,0,453,214,0,0,0,0,0,0,0,0,0
24821657,207,0,0,0,16,9,0,0,0,0,0,0,0,0,0
24660992,2289253,0,0,0,1729,133,0,0,0,0,0,0,0,0,0
24660992,2292304,0,0,0,559,310,0,0,0,0,0,0,0,0,0
28018080,37124,0,0,0,68,68,0,0,0,0,0,0,0,0,0
12730407,5344661,0,0,0,8,21,0,0,0,0,0,0,0,0,0
24660992,2382034,0,0,0,0,0,0,0,0,0,0,441,0,0,0
24621251,1721789,0,0,0,0,0,0,0,0,0,0,275,0,0,0
22862667,581867,0,0,0,0,0,0,0,0,0,0,79,142,0,0
17149780,1029361,0,0,0,0,0,0,0,0,0,0,84,29,0,0
22862667,581148,0,0,0,0,0,0,0,0,0,0,81,71,0,0
24095040,768900,0,0,0,0,0,0,0,0,0,0,240,0,0,0
24660992,2386497,0,0,0,0,0,0,0,0,0,0,236,130,0,0
